TIME, GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
1533059042960,52,319,6,6,78.3439,1201197138032
1533059043570,52,319,7,5,78.3443,1221624240023
1533059044194,52,319,6,0,78.3446,1247212014880
1533059044846,52,319,6,0,78.3449,1269821960224
1533059045487,52,319,6,0,78.3453,1293516590074
1533059046069,52,319,6,5,78.3456,1312535623360
1533059046646,52,319,6,0,78.3459,1334195627616
1533059047213,52,319,6,0,78.3462,1350418735002
1533059047758,52,319,6,5,78.3465,1367510937427
1533059048378,52,319,6,0,78.3468,1385775407579
1533059048879,52,319,6,0,78.347,1475197876160
1533059049352,52,319,6,0,78.3473,1472913975244
1533059049966,52,319,6,5,78.3476,1490167869770
1533059050498,52,319,6,5,78.3479,1499027249426
1533059051132,52,319,6,5,78.3482,1425228280027
1533059051746,52,319,6,1,78.3485,1431797021598
1533059052362,52,319,6,0,78.3489,1436944220121
1533059052978,52,319,6,5,78.3492,1437072226367
1533059053606,52,319,6,5,78.3495,1437341713201
1533059054208,52,319,6,0,78.3498,1441282958143
1533059054826,52,319,6,5,78.3502,1441525496293
1533059055468,52,319,6,5,78.3505,1438540929610
1533059056042,52,319,6,0,78.3508,1437294553005
1533059056622,52,319,6,5,78.3511,1433447628454
1533059057224,52,319,6,0,78.3514,1424743203727
1533059057862,52,319,6,0,78.3518,1424379396501
1533059058484,52,319,6,5,78.3521,1421354406794
1533059059118,52,319,6,4,78.3524,1413579711642
1533059059744,52,319,6,0,78.3528,1414347749118
1533059060353,52,319,6,5,78.3531,1406525893771
1533059060974,52,319,6,5,78.3534,1392485629737
1533059061578,52,319,6,0,78.3537,1385883202313
1533059062192,52,319,6,5,78.3541,1380500202810
1533059062826,52,319,6,5,78.3544,1375878503613
1533059063426,52,319,6,0,78.3547,1374045993144
1533059064022,52,319,6,5,78.355,1370165382739
1533059064632,52,319,6,1,78.3553,1368225077537
1533059065230,52,319,6,0,78.3557,1356778624277
1533059065861,52,319,6,6,78.356,1348040513695
1533059066486,52,319,6,4,78.3563,1350418735002
1533059067106,52,319,6,0,78.3567,1347184892998
1533059067740,52,319,6,5,78.357,1338237930121
1533059068371,52,319,6,5,78.3573,1338493942613
1533059068984,52,319,6,0,78.3577,1339935697173
1533059069611,52,319,6,0,78.358,1337853911383
1533059070222,52,319,6,5,78.3583,1330658612924
1533059070826,52,319,6,2,78.3586,1322984975335
1533059071446,52,319,6,0,78.359,1317447020904
1533059072076,52,319,6,5,78.3593,1315648196289
1533059072674,52,319,6,2,78.3596,1312757949998
1533059073294,52,319,6,0,78.3599,1307785917917
1533059073906,52,319,6,5,78.3603,1306027516327
1533059074528,52,319,6,4,78.3606,1304370172300
1533059075146,52,319,6,0,78.3609,1300846631950
1533059075794,52,319,6,0,78.3613,1299169076410
1533059076409,52,319,6,6,78.3616,1295025716343
1533059077029,52,319,6,1,78.3619,1293819762762
1533059077656,52,319,6,0,78.3623,1291023836863
1533059078242,52,319,6,5,78.3626,1288793833314
1533059078870,52,319,6,4,78.3629,1285411773552
1533059079494,52,319,6,0,78.3632,1278452276072
1533059080127,52,319,6,0,78.3636,1275999945886
1533059080742,52,319,6,5,78.3639,1273379186429
1533059081368,52,319,6,0,78.3642,1262128111123
1533059081978,52,319,6,0,78.3645,1260457292754
1533059082574,52,319,6,5,78.3649,1254784594906
1533059083171,52,319,6,0,78.3652,1248579660561
1533059083794,52,319,6,6,78.3655,1245723100124
1533059084410,52,319,6,5,78.3658,1241209195660
1533059085040,52,319,6,0,78.3662,1236668342513
1533059085644,52,319,6,5,78.3665,1232282444295
1533059086262,52,319,6,5,78.3668,1227842648710
1533059086874,52,319,6,0,78.3671,1223699288643
1533059087478,52,319,6,6,78.3675,1218477981240
1533059088125,52,319,6,5,78.3678,1205522401712
1533059088744,52,319,6,1,78.3681,1206371285238
1533059089346,52,319,6,0,78.3685,1205017113899
1533059089978,52,319,6,6,78.3688,1205037325411
1533059090573,52,319,6,1,78.3691,1202551309371
1533059091201,52,319,6,0,78.3694,1196939246060
1533059091778,52,319,6,5,78.3697,1191637092608
1533059092386,52,319,6,0,78.3701,1189056756175
1533059093046,52,319,6,0,78.3704,1183902820481
1533059093654,52,319,6,5,78.3707,1181302272536
1533059094309,52,319,6,5,78.3711,1178122327899
1533059094928,52,319,6,1,78.3714,1174922171749
1533059095538,52,319,6,0,78.3717,1173055975426
1533059096138,52,319,6,5,78.372,1169458326197
1533059096728,52,319,6,0,78.3724,1163192757314
1533059097374,52,319,6,0,78.3727,1159406467301
1533059097974,52,319,6,5,78.373,1154845402642
1533059098581,52,319,6,0,78.3733,1148290135413
1533059099214,52,319,6,0,78.3737,1144092877978
1533059099857,52,319,6,5,78.374,1142664597760
1533059100493,52,319,6,6,78.3743,1136527035123
1533059101102,52,319,6,0,78.3747,1132457783935
1533059101728,52,319,6,0,78.375,1125976625585
1533059102328,52,319,6,6,78.3753,1122271181622
1533059102955,52,319,6,0,78.3756,1116302048257
1533059103560,52,319,6,5,78.376,1112320380289
1533059104193,52,319,6,5,78.3763,1107375296892
1533059104808,52,319,6,0,78.3766,1106533150536
1533059105444,52,319,6,0,78.377,1100537068487
1533059106062,52,319,6,6,78.3773,1094689204197
1533059106694,52,319,6,6,78.3776,1091071343455
1533059107290,52,319,6,0,78.3779,1084441967347
1533059107931,52,319,6,0,78.3783,1081659515789
1533059108556,52,319,6,5,78.3786,851443650961
1533059109079,52,319,6,5,78.3787,351862221544
1533059109362,52,319,6,10,78.3782,310272992221
1533059109645,52,319,6,1,78.3778,311922925361
1533059109926,52,319,6,0,78.3774,312552177117
1533059110222,52,319,9,6,78.377,351246444129
1533059110530,52,319,6,9,78.3769,353931206709
1533059111097,52,319,6,8,78.3772,371834564504
1533059111688,52,319,6,3,78.3775,393562614185
1533059112320,52,319,6,2,78.3778,415071705814
1533059112946,52,319,6,0,78.3781,437844016975
1533059113574,52,319,6,9,78.3785,458964373847
1533059114214,52,319,6,4,78.3788,480760468954
1533059114846,52,319,6,0,78.3791,503329991273
1533059115452,52,319,6,8,78.3795,522800415005
1533059116046,52,319,6,6,78.3798,543360239262
1533059116668,52,319,6,0,78.3801,567384316767
1533059117308,52,319,6,7,78.3804,589304375817
1533059117926,52,319,6,8,78.3808,610321653974
1533059118540,52,319,6,0,78.3811,631903507048
1533059119157,52,319,6,0,78.3814,653313562266
1533059119768,52,319,6,6,78.3817,675805607120
1533059120378,52,319,6,0,78.3821,696663888046
1533059120986,52,319,6,0,78.3824,715824401920
1533059121552,52,319,6,0,78.3827,738003168330
1533059122177,52,319,6,0,78.383,760680485383
1533059122814,52,319,6,5,78.3833,783068104090
1533059123430,52,319,6,5,78.3837,804593364928
1533059124042,52,319,6,0,78.384,827102252710
1533059124678,52,319,6,0,78.3843,848371501057
1533059125278,52,319,6,5,78.3847,869148935933
1533059125894,52,319,6,0,78.385,891866676011
1533059126539,52,319,6,0,78.3853,913418885533
1533059127138,52,319,6,5,78.3856,933003841169
1533059127730,52,319,6,0,78.3859,956085388473
1533059128358,52,319,6,0,78.3863,978627962109
1533059129039,52,319,6,0,78.3866,1000207120314
1533059129636,52,319,6,5,78.3869,1020472530206
1533059130252,52,319,6,0,78.3873,1043358699555
1533059130860,52,319,6,5,78.3876,1064702056781
1533059131498,52,319,6,5,78.3879,1085984779470
1533059132118,52,319,6,3,78.3883,1107415719917
1533059132738,52,319,6,0,78.3886,1130497267220
1533059133334,52,319,6,5,78.3889,1154063890824
1533059133958,52,319,6,3,78.3892,1174140659932
1533059134562,52,319,6,0,78.3895,1195477279987
1533059135134,52,319,6,3,78.3898,1214469364590
1533059135759,52,319,6,0,78.3902,1237955142144
1533059136362,52,319,6,6,78.3905,1257519886268
1533059136963,52,319,6,1,78.3908,1279914242145
1533059137594,52,319,6,0,78.3912,1301648355280
1533059138217,52,319,6,5,78.3915,1321334368479
1533059138858,52,319,6,6,78.3918,1344025159874
1533059139468,52,319,6,0,78.3921,1366203926284
1533059140077,52,319,6,0,78.3924,1386752297351
1533059140520,52,319,6,5,78.3927,1474416364342
1533059141010,52,319,6,6,78.3929,1476747425453
1533059141603,52,319,6,0,78.3932,1489750165177
1533059142124,52,319,6,0,78.3935,1481396073334
1533059142726,52,319,6,5,78.3938,1434714216572
1533059143346,52,319,7,5,78.3941,1438668935856
1533059143958,52,319,6,0,78.3944,1441464861756
1533059144560,52,319,6,5,78.3948,1443748762671
1533059145130,52,319,6,0,78.3951,1444301210680
1533059145781,52,319,6,0,78.3954,1433629532067
1533059146412,52,319,6,5,78.3957,1435381196486
1533059147012,52,319,6,0,78.3961,1432827808737
1533059147620,52,319,6,0,78.3964,1426016529016
1533059148248,52,319,6,5,78.3967,1418982922657
1533059148852,52,319,6,1,78.397,1402274738970
1533059149484,52,319,6,0,78.3974,1401668393594
1533059150120,52,319,6,5,78.3977,1403682807676
1533059150730,52,319,6,6,78.398,1402517277120
1533059151346,52,319,6,0,78.3983,1400273799230
1533059151950,52,319,6,0,78.3987,1401392169590
1533059152581,52,319,6,6,78.399,1398623192374
1533059153208,52,319,6,1,78.3993,1391899495874
1533059153832,52,319,6,0,78.3997,1387392328581
1533059154452,52,319,6,5,78.4,1385761933237
1533059155056,52,319,6,1,78.4003,1380143132755
1533059155642,52,319,6,0,78.4006,1376417477280
1533059156260,52,319,6,5,78.4009,1374638864178
1533059156896,52,319,6,2,78.4013,1370522452794
1533059157512,52,319,6,0,78.4016,1367585046307
1533059158166,52,319,6,0,78.4019,1362114463583
1533059158788,52,319,6,5,78.4023,1344031897044
1533059159370,52,319,6,0,78.4026,1344456338808
1533059159976,52,319,6,5,78.4029,1339154185355
1533059160574,52,319,6,2,78.4032,1328778942259
1533059161178,52,319,6,0,78.4035,1327687520583
1533059161814,52,319,6,5,78.4039,1326178394314
1533059162412,52,319,6,0,78.4042,1325167818688
1533059163026,52,319,6,0,78.4045,1324547998971
1533059163628,52,319,6,5,78.4048,1322095668784
1533059164288,52,319,6,5,78.4052,1320189049436
1533059164914,52,319,6,0,78.4055,1312185290476
1533059165530,52,319,6,0,78.4058,1305771503835
1533059166114,52,319,6,5,78.4061,1307179572541
1533059166738,52,319,6,0,78.4065,1305744555152
1533059167346,52,319,6,6,78.4068,1282555213115
1533059167960,52,319,6,4,78.4071,1276175112328
1533059168592,52,319,6,0,78.4074,1277381065909
1533059169196,52,319,6,5,78.4078,1273628461750
1533059169846,52,319,6,5,78.4081,1269074134261
1533059170465,52,319,6,5,78.4084,1269451415828
1533059171064,52,319,6,0,78.4087,1266123253432
1533059171682,52,319,6,5,78.4091,1266655489929
1533059172304,52,319,6,4,78.4094,1264412012038
1533059172954,52,319,6,0,78.4097,1259534300349
1533059173576,52,319,6,0,78.4101,1254407313339
1533059174188,52,319,6,5,78.4104,1234775197506
1533059174804,52,319,6,1,78.4107,1236466227388
1533059175433,52,319,6,0,78.411,1236149580358
1533059176072,52,319,6,0,78.4114,1235206376440
1533059176706,52,319,6,5,78.4117,1229560627275
1533059177330,52,319,6,5,78.412,1230591414414
1533059177992,52,319,6,1,78.4124,1230968695981
1533059178608,52,319,6,0,78.4127,1223173789317
1533059179228,52,319,6,5,78.4131,1221374964702
1533059179862,52,319,6,5,78.4134,1220492395322
1533059180454,52,319,6,0,78.4137,1219232544375
1533059181072,52,319,6,5,78.414,1217096861218
1533059181698,52,319,6,5,78.4144,1210312530180
1533059182326,52,319,6,1,78.4147,1204976690874
1533059182972,52,319,6,0,78.415,1197033566452
1533059183596,52,319,6,5,78.4154,1192499450475
1533059184226,52,319,6,5,78.4157,1184798864203
1533059184826,52,319,6,0,78.416,1181847983375
1533059185430,52,319,6,5,78.4163,1179840306464
1533059186065,52,319,6,6,78.4167,1174032865198
1533059186672,52,319,6,0,78.417,1163111911264
1533059187315,52,319,6,0,78.4173,1160956016595
1533059187915,52,319,6,5,78.4176,1155694286168
1533059188514,52,319,6,0,78.4179,1155283318746
1533059189106,52,319,6,5,78.4183,1155013831913
1533059189730,52,319,6,5,78.4186,1151800201421
1533059190354,52,319,6,1,78.4189,1147158290711
1533059191004,52,319,6,0,78.4193,1140360485332
1533059191638,52,319,6,0,78.4196,1139915832057
1533059192260,52,319,6,5,78.4199,1130840862933
1533059192866,52,319,6,1,78.4202,1127371219949
1533059193482,52,319,6,0,78.4206,1120620574766
1533059194104,52,319,6,5,78.4209,1120418459641
1533059194744,52,319,6,4,78.4212,1116800598899
1533059195346,52,319,6,0,78.4215,1113317481574
1533059195938,52,319,6,5,78.4219,1110171222791
1533059196572,52,319,6,1,78.4222,1103265622678
1533059197190,52,319,6,0,78.4225,1098758455385
1533059197824,52,319,6,5,78.4228,1092378354598
1533059198440,52,319,6,5,78.4232,1089575691528
1533059199066,52,319,6,0,78.4235,1083586346650
1533059199692,52,319,6,0,78.4238,1049051608916
1533059200309,52,319,6,5,78.4242,780945895274
1533059200862,52,319,8,5,78.4241,359201021741
1533059201162,52,319,6,8,78.424,356417896467
1533059201704,52,319,6,0,78.4243,373068140485
1533059202266,52,319,6,2,78.4246,391172939687
1533059202840,52,319,6,8,78.4249,409653673023
1533059203438,52,319,6,6,78.4252,430978166171
1533059204054,52,319,6,0,78.4255,452466372570
1533059204673,52,319,6,6,78.4259,473969400745
1533059205280,52,319,6,1,78.4262,496394747609
1533059205912,52,319,6,0,78.4265,518628758820
1533059206517,52,319,6,8,78.4268,538332288663
1533059207149,52,319,6,7,78.4272,561564748594
1533059207782,52,319,6,0,78.4275,582931012201
1533059208408,52,319,6,0,78.4278,605357032781
1533059209026,52,319,6,7,78.4282,627738588034
1533059209662,52,319,6,6,78.4285,650041992105
1533059210292,52,319,6,1,78.4288,671706712380
1533059210920,52,319,6,0,78.4292,693396360188
1533059211572,52,319,6,0,78.4295,717528906142
1533059212206,52,319,6,6,78.4298,740017582412
1533059212822,52,319,6,4,78.4302,763523571478
1533059213430,52,319,6,0,78.4305,782481970226
1533059214056,52,319,6,5,78.4308,804229557703
1533059214666,52,319,6,4,78.4311,825869350446
1533059215280,52,319,6,0,78.4315,847091438597
1533059215906,52,319,6,5,78.4318,869297153691
1533059216528,52,319,6,5,78.4321,891179484585
1533059217142,52,319,6,0,78.4324,912010816827
1533059217750,52,319,6,6,78.4328,934209794750
1533059218378,52,319,6,6,78.4331,956718682532
1533059219006,52,319,6,3,78.4334,979011980847
1533059219622,52,319,7,0,78.4337,1000449658465
1533059220249,52,319,6,6,78.4341,1021085612752
1533059220898,52,319,7,6,78.4344,1044126737031
1533059221549,52,319,6,6,78.4347,1066817528425
1533059222166,52,319,6,0,78.4351,1089333153378
1533059222758,52,319,6,5,78.4354,1109039378089
1533059223394,52,319,6,6,78.4357,1130800439908
1533059224038,52,319,6,4,78.4361,1155930087147
1533059224691,52,319,6,0,78.4364,1177576617061
1533059225326,52,319,6,0,78.4367,1201857380774
1533059225958,52,319,6,0,78.4371,1223914878110
1533059226582,52,319,6,6,78.4374,1247683616839
1533059227214,52,319,6,4,78.4377,1269653530953
1533059227800,52,319,6,5,78.438,1293018039432
1533059228429,52,319,6,6,78.4384,1315041850913
1533059229046,52,319,6,1,78.4387,1330645138582
1533059229546,52,319,6,1,78.439,1347878821595
1533059230156,52,319,6,0,78.4393,1369929581760
1533059230774,52,319,6,5,78.4396,1389858133109
1533059231196,52,319,6,0,78.4398,1474234460729
1533059231620,52,319,7,5,78.44,1476963014920
1533059232216,52,319,6,0,78.4403,1491191919738
1533059232794,52,319,6,5,78.4406,1500334260570
1533059233401,52,319,6,1,78.4409,1422082021244
1533059234014,52,319,6,0,78.4412,1428670974328
1533059234630,52,319,6,6,78.4416,1431022246951
1533059235242,52,319,6,3,78.4419,1429048255895
1533059235882,52,319,6,0,78.4422,1434148294222
1533059236478,52,319,6,5,78.4425,1430247472304
1533059237114,52,319,6,6,78.4429,1414974306007
1533059237734,52,319,6,0,78.4432,1418531532211
1533059238348,52,319,6,6,78.4435,1415351587574
1533059238972,52,319,6,5,78.4439,1410561459105
1533059239624,52,319,6,4,78.4442,1394439409281
1533059240224,52,319,6,0,78.4445,1381638784682
1533059240812,52,319,6,5,78.4448,1382649360309
1533059241440,52,319,6,1,78.4452,1382164284008
1533059242062,52,319,6,0,78.4455,1381672470537
1533059242698,52,319,6,0,78.4458,1383787942181
1533059243333,52,319,6,6,78.4461,1384091114869
1533059243942,52,319,6,1,78.4465,1375487747704
1533059244572,52,319,6,0,78.4468,1370003690639
1533059245182,52,319,6,6,78.4471,1371836201108
1533059245788,52,319,6,0,78.4474,1372738982001
1533059246398,52,319,6,0,78.4478,1361575489916
1533059247020,52,319,6,6,78.4481,1364762171724
1533059247644,52,319,6,5,78.4484,1360874824148
1533059248234,52,319,6,0,78.4487,1360436908044
1533059248826,52,319,6,5,78.449,1356333971001
1533059249444,52,319,6,0,78.4494,1354602518095
1533059250040,52,319,6,5,78.4497,1348262840333
1533059250634,52,319,6,0,78.45,1350021241923
1533059251274,52,319,7,0,78.4503,1349563114305
1533059251905,52,319,7,5,78.4506,1329183172510
1533059252540,52,319,6,5,78.451,1328415135034
1533059253180,52,319,6,4,78.4513,1326077336752
1533059253790,52,319,6,0,78.4516,1326912745936
1533059254411,52,319,6,5,78.452,1319003307368
1533059255050,52,319,6,5,78.4523,1312879219073
1533059255678,52,319,6,5,78.4526,1310332568495
1533059256328,52,319,6,0,78.453,1307550116937
1533059256956,52,319,6,0,78.4533,1303137270036
1533059257558,52,319,6,5,78.4536,1296541579782
1533059258201,52,319,6,5,78.4539,1291434804284
1533059258806,52,319,6,0,78.4543,1285687997556
1533059259448,52,319,6,0,78.4546,1282629321994
1533059260075,52,319,6,5,78.4549,1279725601361
1533059260694,52,319,6,1,78.4553,1275050004797
1533059261301,52,319,6,0,78.4556,1270987490780
1533059261914,52,319,6,5,78.4559,1268898967819
1533059262533,52,319,6,0,78.4562,1264742133410
1533059263144,52,319,6,0,78.4565,1262303277565
1533059263749,52,319,6,5,78.4569,1259150281611
1533059264392,52,319,6,4,78.4572,1256354355712
1533059265030,52,319,6,1,78.4575,1254353415972
1533059265648,52,319,6,0,78.4579,1252170572619
1533059266276,52,319,6,5,78.4582,1248788512857
1533059266890,52,319,6,5,78.4585,1243641314334
1533059267517,52,319,6,0,78.4588,1236338221142
1533059268134,52,319,6,5,78.4592,1233245859725
1533059268722,52,319,6,1,78.4595,1232902264012
1533059269360,52,319,6,0,78.4598,1230261293042
1533059269978,52,319,6,0,78.4601,1222358591645
1533059270617,52,319,6,6,78.4605,1217494354298
1533059271267,52,319,6,5,78.4608,1215015075428
1533059271874,52,319,6,0,78.4611,1210400113401
1533059272458,52,319,6,5,78.4614,1202726475813
1533059273082,52,319,6,4,78.4618,1199977710109
1533059273697,52,319,6,0,78.4621,1194224166211
1533059274290,52,319,6,5,78.4624,1193287699464
1533059274904,52,319,6,0,78.4627,1184677595128
1533059275498,52,319,6,6,78.463,1184488954345
1533059276124,52,319,6,5,78.4634,1182744027097
1533059276746,52,319,6,1,78.4637,1173648846460
1533059277376,52,319,6,0,78.464,1170536273532
1533059278017,52,319,6,6,78.4644,1161326560991
1533059278644,52,319,6,5,78.4647,1154838665471
1533059279241,52,319,6,0,78.465,1155815555243
1533059279858,52,319,6,0,78.4653,1148923429472
1533059280444,52,319,6,1,78.4656,1148485513367
1533059281064,52,319,6,0,78.466,1143351789186
1533059281690,52,319,6,5,78.4663,1139929306398
1533059282302,52,319,6,6,78.4666,1133185398386
1533059282917,52,319,6,0,78.4669,1128496327480
1533059283559,52,319,6,0,78.4673,1125592606847
1533059284176,52,319,6,5,78.4676,1123140276661
1533059284806,52,319,6,5,78.4679,1117561899204
1533059285426,52,319,6,0,78.4682,1112522495415
1533059286044,52,319,6,5,78.4686,1105387831493
