GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
90,7771,74,99,24.9994,326028539952
90,7771,12,98,25.0015,326046730313
90,7771,07,97,25.0037,326118144324
90,7771,05,98,25.0052,326028539952
90,7771,92,98,25.0074,326021129064
90,7771,84,99,25.009,326116123173
90,7771,79,97,25.0108,326116796890
90,7771,18,99,25.0129,326029213669
90,7771,05,98,25.015,325970600282
90,7771,14,97,25.0169,325965210546
90,7771,05,97,25.0184,325962515677
90,7771,83,98,25.0198,326050772615
90,7771,18,99,25.0218,326050098898
90,7771,13,98,25.0238,326180126296
90,7771,07,98,25.0256,325994854097
90,7771,13,99,25.027,325985422058
90,7771,07,98,25.0286,326031234820
90,7771,84,99,25.0302,325967905414
90,7771,77,97,25.032,326077721299
90,7771,20,98,25.0336,326096585377
90,7771,02,99,25.0359,326090521923
90,7771,09,98,25.0377,326056162352
90,7771,03,98,25.0394,325991485512
90,7771,92,98,25.0412,326118144324
90,7771,90,98,25.0438,326061552089
90,7771,08,99,25.0456,326109386002
90,7771,15,98,25.048,326116796890
90,7771,16,98,25.05,326067615543
90,7771,01,98,25.0517,326071657845
90,7771,82,98,25.0536,326167999388
90,7771,83,99,25.0555,326032582254
90,7771,10,98,25.0572,325969252848
90,7771,24,98,25.0594,326000243834
90,7771,13,98,25.0608,326059530937
90,7771,06,98,25.0625,325916029199
90,7771,93,99,25.064,326089174489
90,7771,84,98,25.0656,326073005279
90,7771,91,98,25.0672,326022476498
90,7771,14,99,25.069,326073678996
90,7771,20,98,25.0712,326056836069
90,7771,06,99,25.0727,326060878372
90,7771,12,98,25.0745,326023823932
90,7771,86,98,25.0762,326137682119
90,7771,02,98,25.0778,326042014293
90,7771,10,98,25.0798,326007654722
90,7771,10,99,25.0822,326117470607
90,7771,16,98,25.0838,326006307288
90,7771,05,98,25.0859,326083111035
90,7771,90,98,25.0878,326063573240
90,7771,87,98,25.0893,326198316657
90,7771,09,99,25.0911,326100627680
90,7771,12,98,25.0931,325969926565
90,7771,07,98,25.0951,326149135310
90,7771,20,98,25.097,326077721299
90,7771,91,98,25.0984,326023823932
90,7771,91,99,25.1002,326172715408
90,7771,13,98,25.1021,326161935934
90,7771,23,97,25.1044,326062899523
90,7771,12,98,25.1063,326103996265
90,7771,01,98,25.1077,326097259094
90,7771,83,99,25.1094,326108038568
90,7771,06,98,25.1112,326100627680
90,7771,24,98,25.1133,325995527815
90,7771,10,99,25.1152,325976663736
90,7771,12,98,25.117,325961841960
90,7771,13,98,25.1188,325969926565
90,7771,85,98,25.1202,326053467484
90,7771,98,99,25.1227,325994180380
90,7771,08,98,25.1246,326093890509
90,7771,32,98,25.1268,325978684887
90,7771,11,99,25.1289,326010349590
90,7771,12,98,25.1305,325967231697
90,7771,02,98,25.132,326141050705
90,7771,83,98,25.1334,326147787876
90,7771,00,98,25.1352,326221223038
90,7771,21,99,25.1372,326025845083
90,7771,19,98,25.1394,326083111035
90,7771,04,97,25.1408,326067615543
90,7771,93,98,25.1428,326152503895
90,7771,66,98,25.1444,326031908537
90,7771,07,99,25.1463,325933545843
90,7771,19,98,25.1482,325972621434
90,7771,16,97,25.1502,325959147092
90,7771,06,98,25.1519,326106017416
90,7771,88,98,25.1532,326070310411
90,7771,90,99,25.1551,326137682119
90,7771,97,98,25.1565,325972621434
90,7771,18,97,25.1581,326044709162
90,7771,11,98,25.1602,326103996265
90,7771,11,98,25.1617,326082437318
90,7771,94,98,25.1634,325915355481
90,7771,95,98,25.1647,326039319425
90,7771,23,98,25.1667,325964536829
90,7771,02,99,25.1688,326037971991
90,7771,14,98,25.1698,325942304165
90,7771,03,99,25.1715,326013718176
90,7771,93,98,25.173,326038645708
90,7771,82,98,25.1747,326106691133
90,7771,00,97,25.1764,326061552089
90,7771,14,97,25.1781,325911986896
90,7771,06,99,25.1799,326105343699
90,7771,11,98,25.1811,326083784753
90,7771,92,98,25.1829,326153851329
90,7771,88,98,25.1842,325963863112
90,7771,10,98,25.1861,325966557980
90,7771,08,99,25.1879,325992832946
90,7771,05,98,25.1896,326025171366
90,7771,05,98,25.1911,326067615543
90,7771,85,98,25.1921,326032582254
90,7771,93,98,25.1935,326032582254
90,7771,08,99,25.1949,326022476498
90,7771,13,98,25.197,326067615543
90,7771,06,97,25.1983,326044709162
90,7771,02,98,25.2,325988790644
90,7771,89,98,25.2014,325914681764
90,7771,78,99,25.2032,325957125941
90,7771,07,98,25.2048,326031234820
90,7771,30,97,25.2068,326057509786
90,7771,11,98,25.2085,325968579131
90,7771,11,98,25.2096,326020455347
90,7771,05,97,25.2112,326026518800
90,7771,84,98,25.2124,325944999033
90,7771,19,99,25.2139,325963189394
90,7771,11,97,25.2154,325906597159
90,7771,11,98,25.2174,326103996265
90,7771,13,99,25.2186,326077721299
90,7771,13,98,25.22,326157893632
90,7771,85,98,25.2215,326115449455
90,7771,74,98,25.2232,326118144324
90,7771,68,97,25.2249,326033255971
90,7771,13,99,25.2269,326079068733
90,7771,17,98,25.2289,325951736204
90,7771,13,97,25.2304,326015065610
90,7771,10,98,25.2318,326153177612
90,7771,88,98,25.2334,326039993142
90,7771,79,99,25.235,326012370742
90,7771,11,98,25.2367,326147114158
90,7771,27,98,25.2389,325949041336
90,7771,06,98,25.2408,326030561103
90,7771,13,97,25.2423,326110733436
90,7771,98,98,25.2439,326046056596
90,7771,84,98,25.2454,326132966100
90,7771,20,99,25.2473,326071657845
90,7771,10,98,25.2494,325990811795
90,7771,98,98,25.2517,325971947717
90,7771,03,99,25.2535,326096585377
90,7771,11,98,25.2552,325961168243
90,7771,86,98,25.2568,326035277122
90,7771,09,98,25.2585,326054141201
90,7771,19,98,25.2603,326046730313
90,7771,17,99,25.2624,326079742450
90,7771,06,98,25.2637,325990811795
90,7771,04,98,25.2657,326119491758
90,7771,82,98,25.2669,326072331562
90,7771,07,98,25.2688,326056162352
90,7771,09,99,25.2703,326176083993
90,7771,17,98,25.2725,326090521923
90,7771,04,98,25.2743,326017760478
90,7771,02,98,25.2756,326093890509
90,7771,91,98,25.2771,326141724422
90,7771,92,99,25.2788,326115449455
90,7771,65,98,25.2809,326087827055
90,7771,25,99,25.283,326071657845
90,7771,16,98,25.2851,326106017416
90,7771,19,98,25.2863,325995527815
90,7771,02,98,25.2878,326054141201
90,7771,84,98,25.2893,326005633571
90,7771,21,99,25.2912,326133639817
90,7771,10,98,25.2927,326123534060
90,7771,22,98,25.2946,326046056596
90,7771,03,99,25.2958,326029887386
90,7771,18,98,25.2972,325947020184
90,7771,88,99,25.2983,326083111035
90,7771,99,98,25.2999,326064920674
90,7771,25,98,25.3015,325969926565
90,7771,17,99,25.3033,326034603405
90,7771,07,98,25.305,326075700148
90,7771,01,97,25.3066,326038645708
90,7771,87,98,25.3078,326007654722
90,7771,90,98,25.3094,326155198763
90,7771,86,99,25.3112,326050098898
90,7771,09,98,25.3126,326062899523
90,7771,02,97,25.3142,326120165475
90,7771,09,98,25.3153,326021129064
90,7771,98,98,25.3173,325922092652
90,7771,82,99,25.3189,325928156106
90,7771,04,98,25.3202,325862131832
90,7771,19,98,25.3222,325908618311
90,7771,11,98,25.3241,325854720944
90,7771,04,98,25.3257,325938261862
90,7771,00,98,25.3273,325827098543
90,7771,82,98,25.329,325869542720
90,7771,70,99,25.3311,325816319070
90,7771,13,98,25.3328,325792065255
90,7771,25,97,25.3347,325928829823
90,7771,08,99,25.3364,325850678641
90,7771,05,98,25.3377,325833835714
90,7771,05,99,25.3394,325907270876
90,7771,83,98,25.3409,325852699793
90,7771,09,98,25.3422,325793412689
90,7771,10,99,25.344,325778590913
90,7771,08,98,25.3459,325678207068
90,7771,08,97,25.3475,325729409566
90,7771,14,98,25.3489,325806213314
90,7771,97,98,25.3503,325856068378
90,7771,80,98,25.352,325916029199
90,7771,04,98,25.3537,325806213314
90,7771,24,99,25.3557,325962515677
90,7771,13,98,25.3581,325942977882
90,7771,06,98,25.3594,325816319070
90,7771,93,98,25.361,325707176902
90,7771,82,98,25.3621,325889080515
90,7771,19,99,25.3648,325804865880
90,7771,78,97,25.3669,325700439732
90,7771,02,98,25.3691,325659342990
90,7771,09,99,25.3702,325623635984
90,7771,11,98,25.3717,325638457760
90,7771,85,99,25.3733,325676185917
90,7771,96,98,25.3752,325700439732
90,7771,26,98,25.3767,325603424472
90,7771,07,99,25.3786,325672817331
90,7771,14,98,25.3805,325715261507
90,7771,11,97,25.3823,325685617956
90,7771,89,98,25.3838,325759726835
90,7771,76,98,25.3852,325788696670
90,7771,74,99,25.3868,325726714698
90,7771,13,98,25.3884,325634415457
90,7771,03,98,25.3907,325624983418
90,7771,07,98,25.3923,325749621079
90,7771,04,98,25.3945,325718630093
90,7771,84,97,25.3959,325662037858
90,7771,05,98,25.3978,325686965390
90,7771,20,99,25.3998,325575128354
90,7771,13,98,25.4022,325659342990
90,7771,05,98,25.4038,325812950485
90,7771,85,98,25.4051,325678880785
89,7771,50,44,25.4057,327126698799
89,7771,50,1,25.4064,328915417657
88,7771,50,1,25.4069,329822914570
88,7771,50,1,25.4073,329984606670
88,7771,33,34,25.4087,326425359314
89,7771,88,97,25.4105,326504857930
89,7771,11,98,25.412,326405147802
89,7771,84,98,25.4136,326315543429
89,7771,99,99,25.4151,326451634280
89,7771,23,98,25.4165,326428727900
90,7771,08,97,25.4186,326425359314
90,7771,26,98,25.4206,326504857930
90,7771,04,98,25.4221,326399084348
90,7771,98,99,25.4235,326475214378
90,7771,08,98,25.4252,326457024017
90,7771,10,97,25.4274,326430075334
90,7771,15,99,25.4291,326459045168
90,7771,30,98,25.4309,326370114513
90,7771,90,98,25.4325,326440854807
90,7771,05,97,25.4343,326384936289
90,7771,27,98,25.4358,326326322903
90,7771,08,99,25.438,326409190104
90,7771,34,98,25.4393,326407842670
90,7771,13,98,25.4412,326481277832
90,7771,86,98,25.4429,326418622143
90,7771,12,98,25.4442,326512942535
90,7771,22,99,25.4462,326535175199
90,7771,98,98,25.4477,326413906124
90,7771,30,98,25.4492,326492057306
90,7771,89,99,25.4508,326386957440
90,7771,93,98,25.4526,326418622143
90,7771,28,97,25.4544,326369440796
90,7771,15,99,25.456,326422664446
90,7771,33,98,25.4577,326457697734
90,7771,26,98,25.4594,326467803491
90,7771,90,98,25.4608,326435465070
90,7771,98,98,25.4624,326504184213
90,7771,15,99,25.4636,326353945303
90,7771,18,98,25.4658,326382915138
90,7771,30,97,25.4672,326337102376
90,7771,25,98,25.4691,326468477208
90,7771,90,98,25.4705,326493404740
90,7771,08,99,25.4721,326477235530
90,7771,09,97,25.4737,326404474085
90,7771,23,97,25.4755,326399758065
90,7771,08,99,25.4771,326515637403
90,7771,08,98,25.4789,326397063197
90,7771,88,99,25.4808,326478582964
90,7771,09,97,25.4823,326543259804
90,7771,26,97,25.4841,326447591978
90,7771,16,99,25.486,326434117636
90,7771,14,98,25.4877,326510247667
90,7771,01,98,25.4893,326525743160
90,7771,95,97,25.4905,326434791353
90,7771,82,98,25.4923,326511595101
90,7771,23,99,25.4942,326583682829
90,7771,01,98,25.4956,326541912370
90,7771,25,98,25.4968,326521700857
90,7771,89,99,25.4986,326500815628
90,7771,01,98,25.4999,326451634280
90,7771,35,98,25.5019,326409863821
90,7771,23,99,25.504,326520353423
90,7771,26,98,25.5053,326362029908
90,7771,05,98,25.5064,326560102731
90,7771,83,98,25.5081,326524395726
90,7771,23,98,25.5096,326381567704
90,7771,17,99,25.5115,326435465070
90,7771,30,97,25.5134,326525069443
90,7771,30,97,25.5152,326461066320
90,7771,95,98,25.5166,326455002866
90,7771,76,98,25.5177,326493404740
90,7771,90,99,25.52,326501489345
90,7771,10,98,25.5214,326472519510
90,7771,20,97,25.5236,326384262572
90,7771,05,98,25.5254,326463087471
90,7771,03,98,25.5266,326480604115
90,7771,84,99,25.5285,326418622143
90,7771,84,97,25.5301,326452981715
90,7771,31,97,25.532,326457697734
90,7771,14,99,25.5338,326531806613
90,7771,13,98,25.5355,326556734146
90,7771,91,99,25.537,326496099608
90,7771,99,98,25.5385,326473193227
90,7771,00,98,25.5401,326390326026
90,7771,27,99,25.5421,326481277832
90,7771,19,98,25.5438,326533827765
90,7771,06,98,25.545,326392347177
90,7771,00,98,25.5462,326416600992
90,7771,97,98,25.5478,326408516387
90,7771,08,99,25.5494,326395715762
90,7771,08,98,25.5512,326324301752
90,7771,13,98,25.5531,326306111390
90,7771,19,98,25.5547,326411884973
90,7771,87,98,25.5556,326391673460
90,7771,02,99,25.5572,326415253558
90,7771,11,98,25.5584,326354619020
90,7771,31,97,25.5603,326279162707
90,7771,26,99,25.5619,326234023662
90,7771,19,98,25.5629,326353271586
90,7771,91,98,25.5643,326432770202
90,7771,99,98,25.5657,326475888096
90,7771,14,98,25.5672,326465108622
91,7771,20,99,25.5692,326384262572
90,7771,00,98,25.5711,326426706748
90,7771,22,98,25.5719,326392347177
91,7771,90,99,25.5734,326422664446
90,7771,75,98,25.5745,326448265695
90,7771,08,99,25.576,326330365205
90,7771,06,98,25.5774,326398410631
90,7771,07,98,25.5793,326365398494
90,7771,01,99,25.5803,326493404740
90,7771,07,98,25.5818,326419295860
90,7771,83,99,25.5832,326457024017
90,7771,80,98,25.5844,326479256681
90,7771,02,97,25.5859,326510247667
90,7771,05,99,25.5874,326304090239
90,7771,09,98,25.5891,326444223393
90,7771,01,99,25.5904,326464434905
90,7771,05,98,25.5916,326428054183
90,7771,92,99,25.593,326455002866
90,7771,80,98,25.5943,326405147802
90,7771,00,97,25.5961,326425359314
90,7771,04,99,25.5976,326372809382
90,7771,09,98,25.5992,326351250435
90,7771,01,99,25.6008,326469824642
90,7771,03,98,25.6029,326503510496
90,7771,05,98,25.6044,326469150925
90,7771,88,98,25.6056,326372809382
90,7771,80,98,25.6069,326407842670
90,7771,99,99,25.6082,326479930398
90,7771,03,98,25.6093,326423338163
90,7771,06,98,25.6112,326400431782
90,7771,12,98,25.6127,326434117636
90,7771,10,98,25.6137,326461740037
90,7771,97,98,25.6151,326531132896
90,7771,77,98,25.6162,326405821519
90,7771,19,99,25.6177,326443549675
90,7771,07,98,25.6193,326580314244
90,7771,08,98,25.621,326370788230
90,7771,13,99,25.6225,326421317012
90,7771,02,98,25.6235,326507552798
90,7771,04,98,25.6247,326450960563
90,7771,83,98,25.6259,326451634280
90,7771,92,98,25.6272,326388304875
90,7771,11,99,25.6287,326450960563
90,7771,02,98,25.6302,326396389480
90,7771,09,97,25.6315,326447591978
90,7771,09,98,25.6328,326401105499
90,7771,96,98,25.6341,326399758065
90,7771,82,99,25.635,326453655432
90,7771,03,98,25.6363,326441528524
90,7771,18,98,25.6384,326409863821
90,7771,08,99,25.6398,326464434905
90,7771,12,98,25.641,326411211255
90,7771,90,98,25.6422,326355292737
90,7771,79,98,25.6433,326392347177
90,7771,18,99,25.6446,326494752174
90,7771,10,98,25.6462,326525069443
90,7771,25,98,25.6479,326471172076
90,7771,11,99,25.649,326455002866
90,7771,09,98,25.65,326529785462
90,7771,84,99,25.6513,326578293092
90,7771,97,98,25.6525,326475888096
90,7771,18,98,25.6537,326495425891
90,7771,11,99,25.6557,326571555921
90,7771,12,98,25.657,326365398494
90,7771,06,98,25.6585,326471172076
90,7771,92,98,25.6597,326395042045
90,7771,78,98,25.6611,326488688720
90,7771,03,99,25.6625,326463761188
90,7771,10,98,25.664,326434791353
90,7771,11,97,25.666,326406495236
90,7771,11,98,25.6675,326543933521
90,7771,11,98,25.6687,326453655432
90,7771,90,99,25.6698,326410537538
90,7771,78,98,25.6712,326482625266
90,7771,21,98,25.6729,326333060074
90,7771,09,99,25.6747,326466456056
90,7771,10,98,25.6762,326527764311
90,7771,10,97,25.6771,326520353423
90,7771,04,98,25.6783,326510921384
90,7771,83,98,25.6796,326463087471
90,7771,01,98,25.6813,326488015003
90,7771,15,98,25.6829,326525743160
90,7771,13,98,25.6845,326560102731
90,7771,04,98,25.6859,326524395726
90,7771,10,98,25.687,326445570827
90,7771,84,98,25.6883,326428054183
90,7771,92,98,25.6898,326599852039
90,7771,09,99,25.691,326429401617
90,7771,04,98,25.6928,326365398494
90,7771,13,97,25.694,326427380465
90,7771,12,98,25.6953,326464434905
90,7771,83,98,25.6966,326521700857
90,7771,05,99,25.698,326565492468
90,7771,04,98,25.7,326392347177
90,7771,21,97,25.702,326444223393
90,7771,09,98,25.7034,326471845793
90,7771,11,97,25.7047,326357987606
90,7771,83,99,25.7062,326455676583
90,7771,04,98,25.7081,326551344409
90,7771,08,98,25.7096,326418622143
90,7771,11,98,25.7116,326485320135
90,7771,10,98,25.7129,326511595101
90,7771,03,98,25.7154,326576271941
90,7771,82,98,25.7166,326564145034
90,7771,18,99,25.7185,326502163062
90,7771,10,98,25.7197,326595136019
90,7771,02,98,25.7218,326399758065
90,7771,11,98,25.7234,326385610006
90,7771,94,98,25.7247,326584356546
90,7771,82,99,25.7261,326527764311
90,7771,03,98,25.7274,326580987961
90,7771,35,97,25.729,326394368328
90,7771,03,99,25.7307,326578293092
90,7771,13,98,25.7323,326578293092
90,7771,06,97,25.7332,326440181090
90,7771,91,98,25.7343,326443549675
90,7771,89,98,25.7358,326452981715
90,7771,03,99,25.737,326374830533
90,7771,15,98,25.7383,326495425891
90,7771,02,99,25.74,326464434905
90,7771,13,98,25.7411,326384936289
90,7771,02,98,25.7419,326396389480
90,7771,82,98,25.7432,326508226516
90,7771,02,98,25.7444,326392347177
90,7771,09,99,25.7461,326338449810
90,7771,05,98,25.7477,326355966455
90,7771,10,98,25.7492,326439507373
90,7771,10,98,25.7501,326412558690
90,7771,91,98,25.7514,326422664446
90,7771,92,99,25.7529,326392347177
90,7771,61,98,25.7547,326406495236
90,7771,21,98,25.7564,326409863821
90,7771,11,98,25.7576,326514963686
90,7771,04,98,25.7589,326552691843
90,7771,87,98,25.7604,326436812505
90,7771,88,98,25.7616,326417948426
90,7771,06,99,25.7632,326519005989
90,7771,09,98,25.7649,326469824642
90,7771,31,98,25.7666,326384936289
90,7771,12,98,25.7679,326507552798
90,7771,93,98,25.7692,326437486222
90,7771,82,99,25.7705,326522374574
90,7771,04,98,25.7719,326473866944
90,7771,21,98,25.7732,326407168953
90,7771,12,99,25.7751,326385610006
90,7771,11,98,25.776,326508226516
90,7771,92,99,25.7771,326530459179
90,7771,93,98,25.7784,326408516387
90,7771,20,98,25.7794,326529785462
90,7771,08,99,25.7811,326460392603
90,7771,18,98,25.7824,326461066320
90,7771,04,97,25.7837,326356640172
90,7771,11,98,25.785,326287921029
90,7771,83,98,25.7858,326382915138
90,7771,04,99,25.7872,326498120759
90,7771,09,98,25.7884,326528438028
90,7771,06,98,25.79,326514289969
90,7771,03,98,25.7913,326486667569
90,7771,02,97,25.7929,326517658555
90,7771,88,98,25.794,326521700857
90,7771,86,98,25.7955,326415927275
90,7771,95,99,25.7974,326378872835
90,7771,17,98,25.7989,326431422768
90,7771,12,97,25.8001,326496773325
90,7771,11,98,25.8016,326438833656
90,7771,04,98,25.8025,326470498359
90,7771,81,99,25.8036,326446918261
90,7771,01,98,25.8046,326408516387
90,7771,84,98,25.8062,326428054183
90,7771,04,99,25.8076,326570882204
90,7771,05,97,25.8092,326490036154
90,7771,17,98,25.8102,326555386711
90,7771,10,98,25.8114,326537870067
90,7771,84,99,25.8125,326592441151
90,7771,00,98,25.8135,326475214378
90,7771,24,98,25.8145,326516984838
90,7771,10,99,25.8162,326389652309
90,7771,05,98,25.8173,326393020894
90,7771,09,97,25.8185,326436812505
90,7771,04,98,25.8197,326508900233
90,7771,83,98,25.8209,326424685597
90,7771,00,99,25.8222,326355292737
90,7771,13,98,25.8233,326450960563
90,7771,07,97,25.8251,326490036154
90,7771,09,98,25.8264,326480604115
90,7771,10,98,25.8276,326434791353
90,7771,08,97,25.8287,326518332272
90,7771,84,98,25.8296,326479256681
90,7771,98,99,25.8309,326496099608
90,7771,08,97,25.8323,326510921384
90,7771,22,98,25.8339,326442202241
90,7771,09,98,25.835,326509573950
90,7771,04,98,25.8362,326611305229
90,7771,83,99,25.8378,326502836779
90,7771,06,97,25.8392,326512942535
90,7771,20,98,25.8408,326549996975
90,7771,12,99,25.8428,326548649541
90,7771,12,98,25.8438,326573577073
90,7771,88,99,25.8453,326580987961
90,7771,90,98,25.8468,326480604115
90,7771,78,97,25.8489,326483298983
90,7771,10,99,25.8504,326402452933
90,7771,11,98,25.8521,326488015003
90,7771,14,99,25.8533,326378199118
90,7771,99,98,25.8542,326450960563
90,7771,84,99,25.8558,326413232407
90,7771,00,97,25.8569,326479930398
90,7771,17,97,25.8581,326479256681
90,7771,04,99,25.86,326422664446
90,7771,14,98,25.8609,326430749051
90,7771,12,98,25.862,326428054183
90,7771,95,97,25.8629,326486667569
90,7771,81,98,25.8644,326485320135
89,7771,03,99,25.8659,326465782339
89,7771,15,97,25.8677,326549323258
90,7771,20,97,25.8695,326304763956
90,7771,03,98,25.8706,326333733791
90,7771,06,98,25.8719,326417274709
90,7771,81,99,25.8733,326480604115
90,7771,07,98,25.8747,326466456056
90,7771,16,97,25.8762,326314195995
90,7771,17,98,25.8776,326490036154
90,7771,05,98,25.879,326523048291
90,7771,93,99,25.8801,326529785462
90,7771,85,98,25.8814,326480604115
90,7771,33,98,25.8825,326472519510
90,7771,04,99,25.8838,326578966809
90,7771,03,98,25.8853,326548649541
90,7771,03,97,25.8867,326396389480
90,7771,88,98,25.888,326519679706
90,7771,91,98,25.8891,326488015003
